0.000000	 49.227715	 49.940581	
0.027552	 49.230737	 49.945885	
0.055104	 49.226597	 49.947066	
0.082655	 49.225162	 49.946629	
0.110207	 49.225590	 49.946283	
0.137759	 49.225489	 49.946818	
0.165311	 49.228210	 49.943184	
0.192862	 49.227182	 49.944495	
0.220414	 49.226807	 49.944606	
0.247966	 49.227669	 49.947005	
0.275518	 49.229736	 49.947512	
0.303069	 49.229994	 49.946950	
0.330621	 49.233322	 49.948002	
0.358173	 49.232385	 49.948711	
0.385725	 49.231093	 49.948314	
0.413277	 49.232719	 49.947540	
0.440828	 49.233395	 49.943102	
0.468380	 49.228675	 49.940878	
0.495932	 49.229111	 49.940782	
0.523484	 49.229645	 49.939794	
0.551035	 49.229010	 49.939126	
0.578587	 49.228086	 49.940250	
0.606139	 49.227475	 49.938648	
0.633691	 49.227106	 49.938694	
0.661242	 49.230039	 49.940430	
0.688794	 49.230921	 49.940379	
0.716346	 49.228814	 49.941358	
0.743898	 49.229124	 49.938757	
0.771449	 49.226442	 49.938476	
0.799001	 49.227306	 49.936965	
0.826553	 49.225821	 49.937250	
0.854105	 49.231616	 49.939021	
0.881657	 49.230442	 49.938185	
0.909208	 49.233137	 49.932452	
0.936760	 49.232892	 49.929312	
0.964312	 49.235655	 49.926392	
0.991864	 49.236738	 49.930498	
1.019415	 49.236591	 49.933827	
1.046967	 49.235065	 49.938798	
1.074519	 49.236924	 49.940460	
1.102071	 49.236279	 49.938825	
1.129622	 49.235713	 49.939396	
1.157174	 49.241923	 49.935679	
1.184726	 49.240534	 49.933067	
1.212278	 49.240581	 49.930675	
1.239830	 49.242896	 49.932211	
1.267381	 49.242495	 49.936065	
1.294933	 49.242786	 49.934040	
1.322485	 49.247744	 49.937227	
1.350037	 49.246909	 49.938124	
1.377588	 49.245175	 49.936528	
1.405140	 49.249361	 49.935526	
1.432692	 49.244907	 49.933199	
1.460244	 49.241906	 49.934083	
1.487795	 49.245897	 49.938331	
1.515347	 49.246070	 49.941322	
1.542899	 49.246293	 49.942871	
